,city,date,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,temperature,wind_speed,rainfall,pressure
2562,hyderabad,2022-12-26,3,507.35,0.0,13.19,49.35,19.31,31.36,35.36,2.85,24.3,7.1,0.0,1015.4
2563,hyderabad,2022-12-27,3,627.52,0.01,19.19,31.11,15.14,28.95,34.94,3.48,25.4,6.9,0.0,1016.1
2564,hyderabad,2022-12-28,3,707.63,0.07,25.7,21.64,13.95,30.85,41.12,6.21,26.7,3.4,0.0,1016.4
2565,hyderabad,2022-12-29,4,1295.09,8.61,39.41,0.4,21.46,53.38,67.46,12.79,26.3,3.1,0.0,1017.7
2566,hyderabad,2022-12-30,5,2456.67,29.5,54.84,0.0,33.86,168.27,188.66,22.8,25.2,2.3,0.0,1018.6
2567,hyderabad,2022-12-31,5,6729.13,151.99,86.37,0.0,48.64,389.96,424.13,33.94,25.4,3.0,0.0,1017.3
2568,hyderabad,2023-01-01,5,2803.8,42.92,54.84,0.0,30.52,163.95,184.77,22.04,26.3,4.6,0.0,1016.9
2569,hyderabad,2023-01-02,5,1922.61,11.18,58.95,0.39,20.98,158.48,175.69,16.97,25.2,5.8,0.0,1017.1
2570,hyderabad,2023-01-03,5,1174.93,0.0,34.62,37.55,22.41,79.6,91.85,11.15,24.6,5.8,0.0,1017.3
2571,hyderabad,2023-01-04,4,847.82,0.0,25.02,50.07,19.07,73.36,86.67,10.77,24.4,7.5,0.0,1016.6
2572,hyderabad,2023-01-05,4,567.44,0.0,13.02,78.68,14.07,55.48,63.47,5.0,23.4,7.8,0.7,1017.7
2573,hyderabad,2023-01-06,5,1134.87,0.0,29.47,63.66,18.84,103.2,114.52,4.24,22.7,5.4,0.2,1019.4
2574,hyderabad,2023-01-07,5,1401.9,0.0,34.62,50.07,21.93,184.11,194.95,7.79,22.1,6.5,0.0,1018.8
2575,hyderabad,2023-01-08,5,867.84,0.0,26.73,50.78,13.95,96.81,105.76,9.75,20.6,5.4,0.0,1017.9
2576,hyderabad,2023-01-09,5,1415.25,0.0,46.61,48.64,24.08,103.4,114.63,13.05,19.4,3.3,0.0,1018.7
2577,hyderabad,2023-01-10,5,2563.48,9.39,81.57,0.75,31.95,197.26,219.57,21.03,22.1,3.7,0.0,1017.9
2578,hyderabad,2023-01-11,5,3284.45,20.34,90.48,0.06,41.48,251.95,275.15,22.04,23.1,2.3,0.0,1015.8
2579,hyderabad,2023-01-12,5,7049.56,162.72,87.05,0.0,48.16,410.03,461.04,36.98,22.2,3.5,0.0,1014.2
2580,hyderabad,2023-01-13,5,4058.84,107.29,63.06,0.0,76.29,252.12,342.77,71.94,24.3,3.9,0.0,1014.2
2581,hyderabad,2023-01-14,5,7156.37,137.69,105.56,0.0,46.25,443.35,488.19,36.48,24.9,4.7,0.0,1014.1
2582,hyderabad,2023-01-15,5,2830.51,31.29,61.01,0.0,20.74,206.63,233.98,19.51,25.0,4.7,0.0,1013.4
2583,hyderabad,2023-01-16,5,787.73,0.0,21.25,71.53,15.97,91.66,103.01,9.63,25.0,6.4,0.0,1013.8
2584,hyderabad,2023-01-17,4,687.6,0.0,21.08,61.51,15.5,52.9,62.03,10.13,24.7,6.7,0.0,1014.5
2585,hyderabad,2023-01-18,3,640.87,0.0,20.39,51.5,13.11,42.33,51.24,9.37,24.8,6.8,0.0,1015.9
2586,hyderabad,2023-01-19,4,1001.36,0.0,32.22,50.78,20.27,73.38,86.56,12.67,24.1,6.5,1.0,1016.6
2587,hyderabad,2023-01-20,5,1094.82,0.0,34.27,50.07,21.46,100.68,114.74,12.29,23.3,6.1,0.0,1015.7
2588,hyderabad,2023-01-21,5,1588.82,2.07,54.15,6.44,20.03,97.39,116.12,15.71,24.2,5.4,0.0,1015.9
2589,hyderabad,2023-01-22,4,1508.71,1.79,49.35,7.06,17.17,74.9,90.2,14.57,23.9,6.3,0.0,1014.8
2590,hyderabad,2023-01-23,5,1028.06,0.0,28.79,47.21,15.97,86.02,99.58,10.51,23.1,7.2,0.0,1014.2
2591,hyderabad,2023-01-24,5,594.14,0.0,12.68,91.55,16.45,100.75,115.11,4.81,23.7,9.0,0.0,1014.1
2592,hyderabad,2023-01-25,4,587.46,0.0,16.11,69.38,15.97,60.59,72.54,7.6,24.2,7.8,0.0,1013.9
2593,hyderabad,2023-01-26,4,827.79,0.0,25.02,53.64,16.45,70.36,83.9,8.36,23.5,8.0,0.0,1014.1
2594,hyderabad,2023-01-27,5,2136.23,3.38,69.23,3.49,29.56,164.75,186.64,19.0,23.7,6.5,0.0,1014.8
2595,hyderabad,2023-01-28,5,2696.99,17.66,76.77,0.08,32.42,220.66,247.36,22.29,23.3,5.4,0.0,1013.9
2596,hyderabad,2023-01-29,5,1695.63,0.45,53.47,12.7,21.93,155.58,173.44,15.83,24.8,7.3,0.0,1012.7
2597,hyderabad,2023-01-30,5,554.08,0.0,8.65,98.71,11.8,97.22,109.06,3.61,24.1,7.7,0.0,1014.3
2598,hyderabad,2023-01-31,5,1588.82,0.06,50.04,23.96,25.03,95.73,113.23,15.83,24.6,5.0,0.0,1014.1
2599,hyderabad,2023-02-01,5,3097.53,37.55,65.8,0.0,31.47,191.71,214.5,22.04,24.9,7.6,0.0,1014.1
2600,hyderabad,2023-02-02,5,1375.2,0.0,39.41,68.66,28.13,219.03,232.6,12.29,24.4,9.1,0.0,1014.8
2601,hyderabad,2023-02-03,5,1482.01,0.0,55.52,39.7,34.81,105.21,118.95,15.71,22.6,4.2,0.0,1014.4
2602,hyderabad,2023-02-04,5,2456.67,6.2,80.88,1.5,42.92,156.57,175.35,21.53,25.4,3.8,0.0,1013.6
2603,hyderabad,2023-02-05,5,3524.78,46.04,69.92,0.0,39.1,231.5,257.06,23.81,25.7,3.9,0.0,1013.3
2604,hyderabad,2023-02-06,5,4219.06,61.69,78.14,0.0,43.87,253.42,285.8,29.13,25.8,5.5,0.0,1012.8
2605,hyderabad,2023-02-07,5,3578.19,46.94,71.29,0.0,39.1,228.51,265.43,28.63,26.7,5.5,0.0,1012.1
2606,hyderabad,2023-02-08,5,7263.18,187.75,95.96,0.0,91.55,450.5,543.31,78.02,26.0,4.0,0.0,1012.8
2607,hyderabad,2023-02-09,5,1602.17,1.61,55.52,7.24,25.27,148.42,167.05,18.75,26.7,4.4,0.0,1013.8
2608,hyderabad,2023-02-10,5,3124.24,13.19,89.11,0.42,61.04,198.56,227.09,28.12,26.3,4.1,0.0,1014.8
2609,hyderabad,2023-02-11,5,2429.96,0.18,87.74,18.24,51.98,181.99,204.64,20.27,25.2,3.6,0.0,1014.9
2610,hyderabad,2023-02-12,5,4859.92,97.45,69.92,0.0,70.57,258.73,292.71,41.54,27.7,4.9,0.0,1015.5
2611,hyderabad,2023-02-13,4,480.65,0.0,14.05,98.71,26.46,55.33,74.38,8.74,24.9,6.4,0.0,1016.3
2612,hyderabad,2023-02-14,5,1468.66,0.0,53.47,50.78,37.19,95.64,117.92,16.97,24.7,4.7,0.0,1015.9
2613,hyderabad,2023-02-15,5,1201.63,0.0,42.5,56.51,27.89,82.31,99.62,16.21,24.1,5.1,0.0,1014.1
2614,hyderabad,2023-02-16,5,1214.98,0.0,45.93,56.51,35.76,88.62,109.04,14.95,26.2,4.9,0.0,1014.2
2615,hyderabad,2023-02-17,5,1428.6,0.23,56.89,18.06,28.61,84.73,116.5,15.71,25.8,3.7,0.0,1014.4
2616,hyderabad,2023-02-18,5,1401.9,2.85,52.78,4.52,28.13,83.63,108.44,17.48,26.7,4.9,0.0,1014.4
2617,hyderabad,2023-02-19,5,2109.53,7.6,60.32,0.47,35.29,136.26,164.48,20.01,26.4,5.4,0.0,1014.5
2618,hyderabad,2023-02-20,5,2643.59,17.66,69.23,0.06,31.95,167.96,198.72,22.29,25.8,2.7,0.0,1014.4
2619,hyderabad,2023-02-21,5,5661.01,88.51,84.31,0.0,79.15,362.85,406.72,35.97,26.3,4.7,0.0,1014.6
2620,hyderabad,2023-02-22,5,2990.72,9.83,86.37,0.88,69.62,206.06,230.52,25.59,28.0,4.0,0.0,1013.8
2621,hyderabad,2023-02-23,5,6782.53,123.38,90.48,0.0,91.55,390.4,432.94,43.57,28.2,4.8,0.0,1013.7
2622,hyderabad,2023-02-25,5,2883.91,28.61,61.01,0.01,41.01,216.6,242.13,21.28,28.2,5.0,0.0,1016.1
2623,hyderabad,2023-02-26,5,1949.31,0.05,65.8,22.53,44.82,123.57,141.31,18.75,27.8,6.3,0.0,1017.2
2624,hyderabad,2023-02-27,4,867.84,0.0,29.13,60.8,20.74,66.11,77.93,11.15,27.3,6.7,0.0,1017.5
2625,hyderabad,2023-02-28,4,634.19,0.0,18.34,78.68,20.27,61.4,72.69,8.87,27.5,6.5,0.0,1017.6
2626,hyderabad,2023-03-01,3,547.41,0.0,14.91,73.67,15.97,44.73,53.0,7.47,26.6,6.4,0.0,1018.0
2627,hyderabad,2023-03-02,4,787.73,0.0,21.93,77.25,23.84,72.77,85.78,9.63,27.3,5.4,0.0,1018.2
2628,hyderabad,2023-03-03,5,2269.74,9.05,69.23,0.87,43.39,143.75,168.81,21.28,29.6,5.4,0.0,1018.8
2629,hyderabad,2023-03-04,5,1815.8,0.0,60.32,41.13,42.44,146.12,166.43,17.23,27.7,5.0,0.0,1018.6
2630,hyderabad,2023-03-05,5,881.2,0.0,26.39,46.49,22.65,95.48,111.49,12.67,27.8,4.3,0.0,1018.1
2631,hyderabad,2023-03-06,5,1188.28,0.0,35.99,47.92,27.66,108.29,127.26,13.55,28.4,4.8,0.0,1016.0
2632,hyderabad,2023-03-07,5,1134.87,0.0,36.33,47.92,30.28,92.12,112.16,13.93,25.3,8.4,0.0,1017.1
2633,hyderabad,2023-03-08,4,540.73,0.0,10.2,110.15,12.28,58.02,62.29,5.07,26.2,5.2,0.0,1016.2
2634,hyderabad,2023-03-09,5,1401.9,0.0,46.61,53.64,36.24,116.23,131.27,13.93,27.4,6.4,0.0,1015.4
2635,hyderabad,2023-03-10,5,1054.76,0.0,30.5,50.78,24.08,100.71,116.31,12.41,27.9,5.6,0.0,1014.6
2636,hyderabad,2023-03-11,5,1148.22,0.0,33.93,55.79,27.66,103.48,117.75,12.41,27.4,7.7,0.0,1015.0
2637,hyderabad,2023-03-12,5,714.3,0.0,15.08,89.41,17.88,93.5,103.2,6.9,27.2,7.3,0.0,1014.6
2638,hyderabad,2023-03-13,5,961.3,0.0,27.08,55.07,21.46,77.15,89.0,11.02,27.0,5.7,0.0,1013.5
2639,hyderabad,2023-03-14,5,1441.96,0.01,46.61,37.55,30.04,96.91,111.75,13.81,28.3,6.2,0.0,1011.4
2640,hyderabad,2023-03-15,5,1174.93,0.0,36.33,45.78,27.89,83.54,96.81,12.92,27.6,6.6,0.0,1010.0
2641,hyderabad,2023-03-16,4,614.17,0.0,13.37,62.23,14.54,68.33,78.06,5.45,23.3,5.8,1.9,1010.7
2642,hyderabad,2023-03-17,3,667.57,0.0,14.05,45.78,17.17,29.26,31.55,2.66,22.8,7.9,32.0,1013.1
2643,hyderabad,2023-03-18,3,1068.12,0.77,31.53,7.78,17.4,35.14,45.12,4.56,23.8,5.7,1.0,1011.5
2644,hyderabad,2023-03-19,2,814.44,0.03,19.36,24.32,20.03,18.58,20.75,2.75,24.5,5.1,19.1,1010.0
2645,hyderabad,2023-03-20,4,1441.96,0.0,41.81,32.9,16.69,68.98,83.09,8.11,26.9,5.4,0.0,1008.6
2646,hyderabad,2023-03-21,3,867.84,0.22,27.42,20.03,13.47,37.67,48.56,3.8,26.3,4.4,0.0,1009.4
2647,hyderabad,2023-03-22,5,6942.75,123.38,106.93,0.0,48.16,412.72,472.02,36.98,27.0,5.7,0.0,1009.5
2648,hyderabad,2023-03-23,5,1735.69,14.98,54.84,0.64,19.31,91.14,105.84,13.68,28.7,6.7,0.0,1009.6
2649,hyderabad,2023-03-24,5,2777.1,16.32,97.33,2.7,40.53,150.18,168.5,22.55,29.3,6.0,0.0,1010.3
2650,hyderabad,2023-03-25,3,761.03,0.0,19.54,66.52,18.36,44.06,51.74,7.41,28.9,7.3,0.2,1011.0
2651,hyderabad,2023-03-26,2,554.08,0.0,12.0,41.13,12.52,16.41,19.57,2.22,29.0,6.4,0.0,1010.4
2652,hyderabad,2023-03-27,3,714.3,0.0,17.65,47.92,14.19,33.14,40.12,5.19,29.1,6.3,0.0,1009.7
2653,hyderabad,2023-03-28,5,4432.68,20.34,123.38,1.12,51.98,257.51,287.25,23.81,30.6,6.2,0.0,1009.7
2654,hyderabad,2023-03-29,2,547.41,0.0,12.85,65.09,13.35,24.08,29.6,5.51,29.8,7.4,0.0,1010.5
2655,hyderabad,2023-03-30,3,614.17,0.0,15.25,72.24,12.4,29.95,37.48,7.22,31.9,6.7,0.0,1009.3
2656,hyderabad,2023-03-31,3,674.25,0.0,16.45,77.25,14.19,45.46,54.35,8.23,30.2,5.7,0.0,1008.8
2657,hyderabad,2023-04-01,5,2243.04,16.09,72.66,0.14,31.95,108.37,139.31,20.01,29.5,6.0,0.0,1009.1
2658,hyderabad,2023-04-02,4,1081.47,0.33,39.41,30.76,18.36,57.13,69.07,7.85,30.6,5.5,0.0,1009.3
2659,hyderabad,2023-04-03,5,1468.66,0.0,51.41,57.94,21.22,89.9,103.9,12.16,30.0,7.9,0.0,1008.9
2660,hyderabad,2023-04-04,3,514.03,0.0,12.17,92.98,21.46,49.98,55.94,4.69,31.1,8.3,0.0,1009.7
2661,hyderabad,2023-04-05,3,607.49,0.0,16.62,67.95,19.07,42.22,49.85,7.66,30.7,5.7,0.0,1009.9
2662,hyderabad,2023-04-06,4,747.68,0.0,20.39,62.23,21.22,50.15,60.67,10.13,27.3,4.0,1.3,1010.9
2663,hyderabad,2023-04-07,3,1121.52,0.01,36.33,26.46,25.03,47.9,56.7,10.89,28.7,6.3,1.3,1012.9
2664,hyderabad,2023-04-08,3,827.79,0.0,25.7,42.56,19.31,39.58,44.7,5.64,29.2,7.1,0.0,1015.0
2665,hyderabad,2023-04-09,5,1121.52,0.0,33.93,32.19,16.93,89.38,102.67,11.91,30.0,6.5,0.0,1015.2
2666,hyderabad,2023-04-10,4,761.03,0.0,19.54,48.64,17.17,62.3,76.27,9.88,31.1,6.4,0.0,1013.7
2667,hyderabad,2023-04-11,4,1081.47,0.01,31.19,28.25,24.08,71.63,85.23,13.3,31.0,4.5,0.0,1012.3
2668,hyderabad,2023-04-12,4,1295.09,0.02,43.18,26.11,27.66,68.08,83.04,14.44,32.1,2.3,0.0,1009.7
2669,hyderabad,2023-04-13,5,1789.09,0.1,63.75,18.95,37.67,116.09,132.9,16.47,33.6,2.3,0.0,1009.5
2670,hyderabad,2023-04-14,4,720.98,0.0,23.65,79.39,15.74,57.06,65.79,6.08,28.6,4.3,19.1,1010.4
2671,hyderabad,2023-04-15,2,413.89,0.0,6.43,87.26,6.02,24.6,27.47,3.2,28.7,6.6,2.0,1010.3
2672,hyderabad,2023-04-16,3,674.25,0.0,17.99,28.25,9.18,39.44,47.42,10.13,30.6,2.1,0.0,1007.5
2673,hyderabad,2023-04-17,5,6088.26,110.86,134.35,0.0,77.25,316.31,374.51,60.29,31.6,2.3,0.0,1007.5
2674,hyderabad,2023-04-18,5,2990.72,4.14,93.22,1.99,56.27,166.05,186.76,24.07,32.2,3.8,0.0,1009.8
2675,hyderabad,2023-04-19,5,1762.39,9.72,50.04,0.44,29.33,109.16,124.9,18.49,33.8,4.1,0.0,1008.4
2676,hyderabad,2023-04-20,5,1869.2,10.62,53.47,0.21,31.95,114.25,132.64,19.0,33.4,5.8,0.3,1005.5
2677,hyderabad,2023-04-21,5,1335.14,0.02,53.47,37.19,21.7,94.55,103.44,9.5,29.9,7.7,5.2,1007.0
2678,hyderabad,2023-04-22,4,527.38,0.0,8.91,140.19,12.4,57.27,62.14,3.01,31.2,6.1,1.0,1006.4
2679,hyderabad,2023-04-23,4,734.33,0.0,15.77,78.68,15.74,53.53,61.67,8.61,30.1,8.8,0.0,1006.8
2680,hyderabad,2023-04-24,3,507.35,0.0,9.34,78.68,12.87,30.21,35.4,3.93,30.1,9.3,0.5,1008.4
2681,hyderabad,2023-04-25,2,487.33,0.0,11.82,50.07,14.42,17.34,21.68,4.81,29.2,10.4,17.5,1010.8
2682,hyderabad,2023-04-26,2,647.54,0.02,21.76,26.11,22.65,21.42,25.18,3.61,28.3,6.7,32.0,1010.6
2683,hyderabad,2023-04-27,2,921.25,0.23,29.82,13.41,18.36,24.82,34.35,7.79,28.9,7.8,0.0,1010.3
2684,hyderabad,2023-04-28,3,1201.63,0.02,35.3,25.39,23.37,49.75,59.17,5.76,28.4,5.4,0.0,1010.7
2685,hyderabad,2023-04-29,3,934.6,0.02,27.42,28.25,20.27,41.12,51.41,6.14,26.6,5.2,56.9,1010.6
2686,hyderabad,2023-04-30,5,4859.92,101.92,36.33,0.0,23.84,243.75,278.68,9.75,26.3,5.6,0.0,1008.2
2687,hyderabad,2023-05-01,3,834.47,0.56,31.53,6.44,22.41,26.49,32.13,3.51,24.8,9.1,67.1,1009.0
2688,hyderabad,2023-05-02,2,660.9,0.0,13.88,45.06,14.54,16.03,18.88,2.28,26.3,6.5,3.0,1009.4
2689,hyderabad,2023-05-03,2,580.79,0.0,14.39,35.41,15.97,16.61,20.81,2.85,27.9,6.9,0.0,1010.0
2690,hyderabad,2023-05-04,3,934.6,0.07,28.1,30.04,22.17,44.25,52.39,4.43,27.5,4.7,0.4,1008.6
2691,hyderabad,2023-05-05,4,1535.42,3.35,51.41,5.1,27.66,69.5,79.56,8.49,27.5,4.0,3.0,1006.8
2692,hyderabad,2023-05-06,4,1214.98,1.82,36.33,3.8,20.27,54.7,65.86,4.5,28.3,2.7,0.0,1006.2
2693,hyderabad,2023-05-07,5,2323.15,6.2,63.06,0.95,20.98,121.16,139.02,6.97,30.5,3.2,0.0,1006.4
2694,hyderabad,2023-05-08,5,5928.04,88.51,77.46,0.0,25.51,318.49,348.49,7.73,30.7,4.6,0.5,1006.3
2695,hyderabad,2023-05-09,5,1869.2,2.79,58.26,5.14,21.22,102.34,125.18,11.91,30.5,4.4,1.3,1007.0
2696,hyderabad,2023-05-10,5,3257.75,31.29,84.31,0.01,24.08,159.4,181.04,3.96,31.2,2.1,0.0,1005.0
2697,hyderabad,2023-05-11,5,2830.51,27.49,72.66,0.05,23.37,169.06,198.44,4.43,31.4,3.5,0.0,1008.1
2698,hyderabad,2023-05-12,4,1228.33,1.65,44.55,6.53,14.9,68.74,94.6,11.91,32.0,2.4,0.0,1005.1
2699,hyderabad,2023-05-13,5,2830.51,47.83,70.6,0.0,27.66,140.03,189.33,21.79,32.1,3.0,0.0,1004.4
2700,hyderabad,2023-05-14,5,2349.85,30.85,65.12,0.01,40.53,132.48,185.29,36.98,34.2,6.2,0.0,1003.7
2701,hyderabad,2023-05-15,4,1388.55,19.45,33.93,0.08,16.69,69.25,109.01,15.96,33.3,8.4,0.0,1006.3
2702,hyderabad,2023-05-16,5,1735.69,33.97,33.59,0.0,31.47,82.88,134.81,28.12,32.9,8.0,0.0,1008.5
2703,hyderabad,2023-05-17,5,1842.5,36.21,36.33,0.0,25.75,88.99,149.09,23.05,32.7,5.9,0.0,1008.5
2704,hyderabad,2023-05-18,5,2162.93,35.32,62.38,0.0,33.86,92.0,142.06,28.63,32.6,5.3,0.0,1010.3
2705,hyderabad,2023-05-19,5,5607.6,71.53,105.56,0.0,68.66,279.99,318.27,31.66,34.0,4.9,0.0,1008.7
2706,hyderabad,2023-05-20,4,1255.04,0.01,45.93,45.78,26.23,72.5,108.35,11.4,32.9,7.9,0.0,1008.3
2707,hyderabad,2023-05-21,4,1134.87,0.07,43.87,36.48,20.03,73.4,110.09,11.27,32.6,7.2,0.1,1008.8
2708,hyderabad,2023-05-22,5,1214.98,0.0,39.76,45.78,22.89,80.13,112.83,13.93,30.3,5.0,15.0,1010.5
2709,hyderabad,2023-05-23,5,3150.94,37.1,61.69,0.0,39.1,160.91,197.67,24.07,31.3,5.1,0.0,1010.5
2710,hyderabad,2023-05-24,5,2483.37,2.77,89.11,13.23,34.33,151.01,179.51,15.58,31.9,7.0,0.0,1009.4
2711,hyderabad,2023-05-25,3,507.35,0.0,11.48,82.25,8.82,48.42,69.5,9.12,31.9,8.2,0.0,1009.7
2712,kolkata,2020-11-30,5,988.01,2.38,33.59,223.16,101.09,193.29,213.15,11.02,21.7,3.1,0.0,1014.6
2713,kolkata,2020-12-01,5,12817.38,223.52,138.46,0.0,202.18,1155.86,1392.7,168.2,21.2,3.3,0.0,1014.4
2714,kolkata,2020-12-02,5,10253.91,178.81,120.64,0.0,82.02,903.71,1168.39,65.86,21.6,2.2,0.0,1013.0
2715,kolkata,2020-12-03,5,12069.7,187.76,143.95,0.0,92.51,1064.71,1243.67,67.89,21.4,0.6,0.0,1012.7
2716,kolkata,2020-12-04,5,22003.17,396.97,208.38,0.0,192.64,2056.0,2294.65,139.83,22.2,0.5,0.0,1011.8
2717,kolkata,2020-12-05,5,10787.96,153.78,87.74,0.0,63.9,1053.18,1241.46,27.87,22.5,1.2,0.0,1012.7
2718,kolkata,2020-12-06,5,8331.3,116.23,71.29,0.0,52.93,845.49,996.66,26.6,23.2,1.8,0.0,1014.2
2719,kolkata,2020-12-07,5,6408.69,66.16,65.12,0.0,44.35,695.56,814.21,21.79,23.0,1.9,0.0,1014.9
2720,kolkata,2020-12-08,5,7904.05,106.39,69.23,0.0,67.71,853.69,975.2,41.04,21.5,3.4,0.0,1014.8
2721,kolkata,2020-12-09,5,2429.96,5.59,67.86,2.01,31.95,312.58,371.29,11.78,21.3,2.3,0.0,1013.6
2722,kolkata,2020-12-10,5,7156.37,114.44,66.49,0.0,57.7,632.58,757.61,28.37,21.6,2.0,0.0,1013.1
2723,kolkata,2020-12-11,5,9933.47,171.66,78.14,0.0,66.76,922.15,1031.83,35.47,18.9,2.1,0.0,1013.8
2724,kolkata,2020-12-12,5,3578.19,18.77,62.38,0.12,39.58,491.33,552.55,16.97,19.7,4.3,0.0,1012.9
2725,kolkata,2020-12-13,5,5874.63,76.0,63.06,0.0,38.15,738.03,829.82,16.97,21.7,2.4,0.0,1011.9
2726,kolkata,2020-12-14,5,5340.58,75.1,52.09,0.0,61.99,570.06,658.87,45.6,22.1,3.7,0.0,1013.2
2727,kolkata,2020-12-15,5,7690.43,119.81,70.6,0.0,54.84,635.58,731.58,20.77,22.1,4.7,0.0,1015.2
2728,kolkata,2020-12-16,5,6515.5,109.08,68.55,0.0,63.9,552.45,729.63,37.49,22.2,4.8,0.0,1015.6
2729,kolkata,2020-12-17,5,11856.08,236.03,90.48,0.0,68.67,1006.55,1172.5,42.05,20.9,3.9,0.0,1015.1
2730,kolkata,2020-12-18,5,6141.66,105.5,50.72,0.0,55.31,495.95,631.95,31.92,18.8,2.9,0.0,1015.5
2731,kolkata,2020-12-19,5,3631.59,45.15,61.01,0.0,33.85,292.45,370.79,15.83,17.3,2.4,0.0,1016.8
2732,kolkata,2020-12-20,5,2082.82,0.3,67.17,18.06,33.85,318.85,375.31,8.74,16.8,3.5,0.0,1015.9
2733,kolkata,2020-12-21,5,2910.61,11.62,71.97,0.83,25.99,335.52,409.35,11.27,17.0,1.3,0.0,1014.1
2734,kolkata,2020-12-22,5,7370.0,144.84,66.49,0.0,44.82,690.25,906.66,24.07,17.8,0.7,0.0,1013.3
2735,kolkata,2020-12-23,5,11215.21,228.88,89.11,0.0,53.41,1017.12,1215.08,29.39,18.4,0.5,0.0,1012.7
2736,kolkata,2020-12-24,5,8224.49,168.09,75.4,0.0,61.99,822.62,1037.28,36.48,19.8,1.4,0.0,1012.6
2737,kolkata,2020-12-25,5,3204.35,13.97,89.11,0.39,39.1,479.5,558.07,7.54,19.0,1.2,0.0,1013.2
2738,kolkata,2020-12-26,5,6942.75,137.69,71.97,0.0,44.35,692.69,890.31,21.53,17.5,2.5,0.0,1014.3
2739,kolkata,2020-12-27,5,3898.62,47.39,71.97,0.0,33.38,460.64,569.13,14.31,17.6,1.9,0.0,1013.2
2740,kolkata,2020-12-28,5,4219.06,54.09,61.69,0.0,39.1,377.86,464.68,25.84,17.9,0.6,0.0,1013.0
2741,kolkata,2020-12-29,5,9292.6,182.39,76.77,0.0,81.06,855.01,1082.61,50.16,18.3,1.0,0.0,1013.5
2742,kolkata,2020-12-30,5,5287.17,73.31,70.6,0.0,45.3,502.32,620.88,25.59,19.1,3.2,0.0,1014.4
2743,kolkata,2020-12-31,5,2323.15,3.74,78.14,3.58,40.05,315.88,377.78,12.79,18.5,3.0,0.0,1014.6
2744,kolkata,2021-01-01,5,2216.34,1.98,75.4,6.71,37.67,274.04,330.56,13.93,18.7,4.1,0.0,1015.2
2745,kolkata,2021-01-02,5,3952.03,38.0,97.33,0.01,40.05,427.01,524.91,11.4,18.2,5.3,0.0,1015.7
2746,kolkata,2021-01-03,5,5554.2,76.0,91.85,0.0,55.31,563.85,698.08,42.05,19.2,5.7,0.0,1014.3
2747,kolkata,2021-01-04,5,2803.8,4.69,82.94,3.31,29.33,349.59,409.36,12.67,20.3,6.1,0.0,1014.6
2748,kolkata,2021-01-05,5,6034.85,94.77,70.6,0.0,47.68,514.03,650.14,24.57,21.7,5.4,0.0,1014.7
2749,kolkata,2021-01-06,5,5180.36,71.53,62.38,0.0,47.68,427.93,531.39,26.85,22.7,3.3,0.0,1012.7
2750,kolkata,2021-01-07,5,23071.29,414.85,216.6,0.0,211.72,2203.55,2427.12,164.15,23.6,4.1,0.0,1011.5
2751,kolkata,2021-01-08,5,13137.82,184.18,148.06,0.0,207.9,1369.47,1559.5,188.47,22.6,7.2,0.0,1011.8
2752,kolkata,2021-01-09,5,5287.17,82.25,61.01,0.0,48.64,459.82,570.7,27.87,23.7,4.4,0.0,1012.0
2753,kolkata,2021-01-10,5,6568.91,47.83,123.38,0.0,70.57,650.68,732.69,35.47,24.2,4.3,0.0,1011.6
2754,kolkata,2021-01-11,5,2216.34,0.01,46.61,31.11,32.42,359.21,402.19,8.74,23.7,5.9,0.0,1012.8
2755,kolkata,2021-01-12,5,6568.91,128.75,63.75,0.0,49.59,497.54,667.06,26.09,21.9,6.2,0.0,1013.6
2756,kolkata,2021-01-13,5,3337.86,18.55,78.14,0.06,48.64,300.43,361.92,17.99,19.7,7.3,0.0,1014.1
2757,kolkata,2021-01-14,5,1642.23,0.01,50.04,37.91,44.35,215.56,250.54,24.57,19.9,6.4,0.0,1014.3
2758,kolkata,2021-01-15,5,2910.61,17.21,69.92,0.12,39.58,335.46,401.64,18.49,18.9,4.7,0.0,1012.8
2759,kolkata,2021-01-16,5,4806.52,56.77,72.66,0.0,44.82,496.61,594.45,22.29,18.1,5.3,0.0,1011.8
2760,kolkata,2021-01-17,5,2750.4,2.01,77.46,8.49,32.9,401.15,459.41,14.19,18.1,6.0,0.0,1015.0
2761,kolkata,2021-01-18,5,2456.67,0.99,59.63,10.1,27.9,358.0,404.62,13.17,18.3,5.2,0.0,1014.7
2762,kolkata,2021-01-19,5,20080.57,379.09,148.06,0.0,105.86,1972.53,2164.44,64.34,20.7,7.6,0.0,1012.3
2763,kolkata,2021-01-20,5,1335.14,0.0,36.33,83.69,40.53,235.26,261.27,7.28,22.3,7.4,0.0,1011.2
2764,kolkata,2021-01-21,5,11108.4,227.09,71.29,0.0,63.9,1069.31,1287.57,30.65,20.6,7.5,0.0,1012.6
2765,kolkata,2021-01-22,5,5180.36,69.74,91.85,0.0,55.31,434.43,560.23,49.14,19.7,5.7,0.0,1013.7
2766,kolkata,2021-01-23,5,3337.86,25.26,80.2,0.01,41.96,323.34,399.04,32.93,18.0,4.5,0.0,1013.3
2767,kolkata,2021-01-24,5,5981.45,61.69,81.57,0.0,56.27,695.59,792.99,44.58,20.5,4.4,0.0,1013.6
